"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","44-45","54","0","2019","A","","Alabama -- Statewide","Federal Government","NAICS 44-45 Retail trade","State, NAICS Sector -- by ownership sector","All establishment sizes",12,824,34337498,0,0,801,41659,"",1.42,1.39,2.15,0.00,0.00,1.54,1.54,"",0,0.0,11,1.4,-7381613,-17.7,0,0.0,0,0.0,-186,-18.8,-9640,-18.8
"01000","2","44-45","54","0","2019","A","N","Alabama -- Statewide","State Government","NAICS 44-45 Retail trade","State, NAICS Sector -- by ownership sector","All establishment sizes",174,0,0,0,0,0,0,"N",31.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","44-45","54","0","2019","A","N","Alabama -- Statewide","Local Government","NAICS 44-45 Retail trade","State, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","5","44-45","54","0","2019","A","","Alabama -- Statewide","Private","NAICS 44-45 Retail trade","State, NAICS Sector -- by ownership sector","All establishment sizes",18412,230923,6732868734,2089146030,19455704,561,29156,"",1.39,1.10,1.16,1.17,1.24,1.05,1.05,"",-47,-0.3,-64,0.0,194241664,3.0,14153501,0.7,-921619,-4.5,17,3.1,849,3.0
"01001","2","44-45","74","0","2019","A","N","Autauga County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",52.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01001","5","44-45","74","0","2019","A","","Autauga County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",143,1611,41919418,13666737,119278,501,26029,"",1.58,1.38,1.56,1.57,1.63,1.14,1.14,"",0,0.0,-55,-3.3,-1931927,-4.4,-738298,-5.1,-6517,-5.2,-5,-1.0,-286,-1.1
"01003","2","44-45","74","0","2019","A","","Baldwin County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",11,43,1300612,0,0,584,30364,"",39.81,10.60,15.70,0.00,0.00,1.49,1.49,"",0,0.0,1,2.4,67576,5.5,0,0.0,0,0.0,25,4.5,1294,4.5
"01003","5","44-45","74","0","2019","A","","Baldwin County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1038,13968,408001066,133613488,1298114,562,29209,"",1.57,1.73,2.33,1.83,2.21,1.35,1.34,"",-7,-0.7,419,3.1,25147144,6.6,5157784,4.0,912,0.1,19,3.5,952,3.4
"01005","2","44-45","74","0","2019","A","N","Barbour County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",83.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","5","44-45","74","0","2019","A","","Barbour County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",90,854,20642341,7282358,60098,465,24186,"",1.57,0.98,1.12,1.02,0.92,1.14,1.14,"",-1,-1.1,9,1.1,553756,2.8,-17631,-0.2,-5860,-8.9,8,1.8,408,1.7
