fice,fice_combined,year,toi_code,ffrdctype,inst_name_long,inst_city,inst_state,inst_zip,questionnaire_no,question,row,column,data,status
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01,Source,All other sources,,182,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01,Source,Federal government,,11086,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01,Source,Total,,11268,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01a,Passed through to subrecipients,All,Federal,127,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01a,Received as a subrecipient,All,Federal,1,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01a,Passed through to subrecipients,All,Total,127,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01a,Received as a subrecipient,All,Total,1,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01a,Passed through to subrecipients,Higher education institutions,Federal,43,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01a,Received as a subrecipient,Higher education institutions,Federal,1,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01a,Passed through to subrecipients,Higher education institutions,Total,43,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01a,Received as a subrecipient,Higher education institutions,Total,1,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01a,Passed through to subrecipients,Other entities,Federal,84,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,01a,Passed through to subrecipients,Other entities,Total,84,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,02,Expenditures by S&E field,All,Federal,11086,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,02,Expenditures by S&E field,All,Total,11268,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,02,Expenditures by S&E field,"Environmental sciences, all",Federal,1663,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,02,Expenditures by S&E field,"Environmental sciences, all",Total,1725,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,02,Expenditures by S&E field,"Environmental sciences, atmospheric sciences",Federal,1663,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,02,Expenditures by S&E field,"Environmental sciences, atmospheric sciences",Total,1725,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,02,Expenditures by S&E field,"Physical sciences, all",Federal,9423,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,02,Expenditures by S&E field,"Physical sciences, all",Total,9543,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,02,Expenditures by S&E field,"Physical sciences, astronomy",Federal,9423,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,02,Expenditures by S&E field,"Physical sciences, astronomy",Total,9543,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,03,Equipment expenditures by S&E field,All,Federal,665,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,03,Equipment expenditures by S&E field,All,Total,702,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,03,Equipment expenditures by S&E field,"Environmental sciences, all",Federal,80,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,03,Equipment expenditures by S&E field,"Environmental sciences, all",Total,116,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,03,Equipment expenditures by S&E field,"Environmental sciences, atmospheric sciences",Federal,80,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,03,Equipment expenditures by S&E field,"Environmental sciences, atmospheric sciences",Total,116,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,03,Equipment expenditures by S&E field,"Physical sciences, all",Federal,585,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,03,Equipment expenditures by S&E field,"Physical sciences, all",Total,586,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,03,Equipment expenditures by S&E field,"Physical sciences, astronomy",Federal,585,
401119,000000,2000,3,1,Natl Astron & Ionos Ctr,Ithaca,NY,14853,03,Equipment expenditures by S&E field,"Physical sciences, astronomy",Total,586,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,All other sources,,47272,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,Federal government,,993962,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,Total,,1041234,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,All,Federal,993962,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,All,Total,1041234,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Computer sciences, all",Federal,170179,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Computer sciences, all",Total,178211,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Engineering, all",Federal,357862,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Engineering, all",Total,374753,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Engineering, bioengineering and biomedical",Federal,1124,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Engineering, bioengineering and biomedical",Total,1177,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Engineering, electrical",Federal,150557,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Engineering, electrical",Total,157663,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Engineering, mechanical",Federal,206181,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Engineering, mechanical",Total,215913,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Environmental sciences, all",Federal,109412,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Environmental sciences, all",Total,114576,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Environmental sciences, atmospheric sciences",Federal,13377,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Environmental sciences, atmospheric sciences",Total,14008,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Environmental sciences, earth sciences",Federal,96035,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Environmental sciences, earth sciences",Total,100568,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Life sciences, all",Federal,39417,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Life sciences, all",Total,41277,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Life sciences, biological sciences",Federal,39417,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Life sciences, biological sciences",Total,41277,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Mathematical sciences, all",Federal,4538,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Mathematical sciences, all",Total,4752,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Physical sciences, all",Federal,312554,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Physical sciences, all",Total,327665,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Physical sciences, chemistry",Federal,83220,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Physical sciences, chemistry",Total,87148,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Physical sciences, physics",Federal,229334,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,02,Expenditures by S&E field,"Physical sciences, physics",Total,240517,
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,03,Equipment expenditures by S&E field,All,Federal,22204,e
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,03,Equipment expenditures by S&E field,All,Total,22204,e
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,03,Equipment expenditures by S&E field,"Computer sciences, all",Federal,3387,e
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,03,Equipment expenditures by S&E field,"Computer sciences, all",Total,3387,e
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,03,Equipment expenditures by S&E field,"Engineering, aeronautical and astronautical",Federal,0,e
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,03,Equipment expenditures by S&E field,"Engineering, aeronautical and astronautical",Total,0,e
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,03,Equipment expenditures by S&E field,"Engineering, all",Federal,8337,e
401435,000000,2000,3,1,Lawrence Livermore Lab,Livermore,CA,94550,03,Equipment expenditures by S&E field,"Engineering, all",Total,8337,e
